object,image,force,mask
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713450514299.png,"[-0.207, -0.005, -6.011]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713450523013_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713402065494.png,"[-0.245, 0.024, -3.115]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713402078563_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713451703547.png,"[-0.067, -0.028, -3.885]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713451715163_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713455209127.png,"[0.249, -0.054, -3.857]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713455220396_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713460865920.png,"[0.041, -0.04, -1.302]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713460874274_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713402565679.png,"[0.319, 0.294, -14.493]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713402565679_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713460255112.png,"[0.021, -0.064, -1.958]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713460263268_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713393467864.png,"[-0.159, 0.028, -3.408]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713393478687_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713466526762.png,"[0.325, 0.591, -9.58]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713466526762_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713464951518.png,"[0.017, 0.048, -6.715]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713464951518_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713392201748.png,"[0.236, 0.26, -11.16]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713392207010_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713449175271.png,"[0.32, 0.483, -14.576]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713449175271_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713448769374.png,"[-0.224, 0.573, -7.196]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713448769374_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713452439102.png,"[-0.242, 0.067, -4.657]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713452450267_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713448663257.png,"[-0.106, 0.348, -6.806]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713448663257_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713459456823.png,"[0.037, -0.01, -1.871]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713459468387_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713404635365.png,"[-0.019, -0.076, -4.122]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713404643480_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713452890815.png,"[-0.099, 0.203, -2.986]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713452899577_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713460464682.png,"[0.076, 0.266, -5.318]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713460467384_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713451541994.png,"[-0.207, 0.046, -11.182]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713451544898_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713399279089.png,"[-0.029, 0.048, -5.432]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713399284548_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713464533649.png,"[0.055, -0.013, -1.612]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713464542198_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713399015260.png,"[0.365, 0.023, -4.558]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713399023324_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713391178178.png,"[0.203, 0.254, -10.49]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713391180883_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713402312134.png,"[0.009, 0.662, -13.526]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713402312134_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713406015218.png,"[0.232, 0.389, -11.578]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713406015218_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713405535169.png,"[-0.029, -0.093, -2.448]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713405548344_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713450926295.png,"[0.275, 0.392, -10.858]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713450929249_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713449459470.png,"[-0.061, 0.009, -3.313]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713449471084_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713450559268.png,"[-0.117, 0.257, -8.604]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713450562071_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713455564779.png,"[-0.142, -0.016, -1.675]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713455578848_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713459214252.png,"[0.179, 0.209, -6.081]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713459217056_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713399095096.png,"[0.045, 0.214, -3.336]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713399100704_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713464562992.png,"[0.066, 0.266, -7.352]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713464562992_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713455302650.png,"[0.061, 0.234, -7.46]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713455302650_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713401662896.png,"[0.304, 0.113, -5.963]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713401668206_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713401677168.png,"[-0.089, -0.06, -3.601]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713401685031_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713451805918.png,"[-0.096, -0.038, -1.669]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713451814431_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713466079532.png,"[-0.032, 0.146, -3.997]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713466082282_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713452123190.png,"[-0.131, 0.019, -2.39]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713452137307_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713401180271.png,"[0.459, 0.341, -9.63]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713401180271_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713400936914.png,"[0.057, 0.052, -4.795]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713400944979_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713401933695.png,"[-0.09, 0.134, -6.221]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713401941508_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713393211982.png,"[-0.237, 0.471, -7.832]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713393214690_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713464963665.png,"[0.009, -0.109, -1.317]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713464974961_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713455137085.png,"[0.243, 0.263, -10.019]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713455137085_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713455627469.png,"[0.137, -0.114, -2.201]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713455638935_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713450711438.png,"[-0.198, 0.496, -14.259]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713450711438_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713389272271.png,"[0.076, 0.256, -5.31]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713389277828_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713389216701.png,"[0.083, 0.097, -11.323]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713389216701_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713453802278.png,"[-0.199, 0.324, -8.892]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713453802278_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713452313527.png,"[-0.165, -0.035, -3.217]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713452327094_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713454977702.png,"[0.021, -0.213, -2.766]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713454989220_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713391810782.png,"[-0.251, -0.022, -2.439]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713391824309_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713466680647.png,"[0.123, 0.098, -2.467]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713466686145_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713461621689.png,"[0.078, -0.07, -1.29]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713461635628_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713452256005.png,"[-0.23, 0.14, -5.273]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713452264717_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713392357487.png,"[-0.177, -0.035, -3.685]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713392365704_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713391652912.png,"[-0.152, 0.014, -3.922]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713391663629_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713464616616.png,"[-0.004, -0.067, -1.926]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713464625163_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713387254036.png,"[0.205, -0.16, -2.888]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713387268008_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713465407543.png,"[0.332, 0.583, -6.578]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713465407543_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713449361881.png,"[0.159, 0.505, -9.834]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713449364634_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713449972103.png,"[-0.084, 0.074, -3.685]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713449984016_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713389144542.png,"[-0.159, 0.083, -2.195]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713389153006_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713387084696.png,"[0.33, 0.238, -10.741]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713387084696_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713458713493.png,"[-0.003, 0.01, -3.889]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713458719403_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713453184417.png,"[0.202, -0.094, -3.882]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713453195889_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713393633269.png,"[-0.065, 0.232, -6.395]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713393641388_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713392960252.png,"[-0.069, 0.081, -3.209]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713392971229_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713401424628.png,"[0.094, 0.028, -3.42]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713401429938_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713467108156.png,"[0.142, 0.003, -4.758]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713467110757_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713392535675.png,"[-0.08, -0.096, -2.906]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713392549102_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713402165317.png,"[-0.099, 0.011, -4.699]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713402175887_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713461061999.png,"[0.264, 0.259, -9.328]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713461061999_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713459274132.png,"[0.063, 0.115, -3.581]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713459279737_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713403338619.png,"[-0.131, -0.036, -5.285]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713403349135_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713451623515.png,"[-0.005, 0.155, -5.663]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713451629524_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713454814392.png,"[-0.3, 0.133, -4.261]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713454820050_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713451721725.png,"[0.04, -0.103, -1.232]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713451735751_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713454075783.png,"[0.008, 0.094, -5.182]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713454081694_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713454587308.png,"[0.238, 0.288, -10.388]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713454590163_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713449437785.png,"[-0.049, 0.062, -3.354]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713449449855_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713456206293.png,"[-0.028, 0.191, -12.242]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713456206293_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713392801895.png,"[0.301, -0.01, -7.286]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713392809911_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713402106863.png,"[-0.206, -0.05, -4.858]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713402117335_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713455404872.png,"[0.118, -0.027, -5.357]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713455407626_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713455900280.png,"[-0.095, -0.022, -1.206]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713455914154_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713450681832.png,"[-0.216, 0.38, -6.098]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713450690048_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713452521761.png,"[-0.084, 0.05, -3.707]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713452530122_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713389129872.png,"[-0.041, 0.14, -5.034]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713389135331_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713449843594.png,"[0.002, 0.016, -4.481]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713449854858_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713449256804.png,"[-0.024, 0.092, -11.196]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713449259608_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713392417967.png,"[-0.165, 0.117, -4.55]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713392428639_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713456302306.png,"[-0.066, 0.122, -4.736]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713456310469_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713449812107.png,"[0.686, 0.313, -12.108]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713449812107_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713449907826.png,"[0.321, -0.148, -4.54]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713449919539_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713460193861.png,"[0.206, 0.048, -4.096]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713460202519_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713389508490.png,"[-0.116, -0.017, -1.368]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713389522264_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713405012269.png,"[-0.054, 0.035, -4.367]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713405020385_depth_align.npy
Triple Cylinder,data_all/triple_cylinder7/tactile_nobg/1713400418350.png,"[0.003, 0.143, -8.376]",data_all/triple_cylinder7/depth_align_triple_cylinder7/1713400423708_depth_align.npy
