object,image,force,reference_image
Big Sphere,data_all/sphere28/tactile_nobg/1713926031352.png,"[-0.193, 0.092, -7.182]",data_all/sphere28/tactile_nobg/1713926033953.png
Big Sphere,data_all/sphere28/tactile_nobg/1713925207853.png,"[-0.015, -0.049, -7.432]",data_all/sphere28/tactile_nobg/1713925199691.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918197271.png,"[-0.125, -0.026, -6.066]",data_all/sphere28/tactile_nobg/1713918187655.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915252131.png,"[-0.022, 0.144, -3.28]",data_all/sphere28/tactile_nobg/1713915249779.png
Big Sphere,data_all/sphere28/tactile_nobg/1713924415532.png,"[0.015, -0.067, -5.027]",data_all/sphere28/tactile_nobg/1713924412778.png
Big Sphere,data_all/sphere28/tactile_nobg/1713917136412.png,"[0.211, 0.131, -7.886]",data_all/sphere28/tactile_nobg/1713917134007.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921483014.png,"[0.391, 0.422, -7.615]",data_all/sphere28/tactile_nobg/1713921476004.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915946347.png,"[-0.181, 0.011, -8.846]",data_all/sphere28/tactile_nobg/1713915934476.png
Big Sphere,data_all/sphere28/tactile_nobg/1713917984760.png,"[-0.089, 0.177, -10.448]",data_all/sphere28/tactile_nobg/1713917977499.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915096963.png,"[-0.154, 0.061, -4.353]",data_all/sphere28/tactile_nobg/1713915094609.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915461512.png,"[-0.02, 0.467, -7.527]",data_all/sphere28/tactile_nobg/1713915447146.png
Big Sphere,data_all/sphere28/tactile_nobg/1713927717256.png,"[0.017, -0.081, -3.15]",data_all/sphere28/tactile_nobg/1713927719959.png
Big Sphere,data_all/sphere28/tactile_nobg/1713925951590.png,"[-0.238, -0.124, -4.632]",data_all/sphere28/tactile_nobg/1713925954245.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915630542.png,"[0.054, 0.207, -4.908]",data_all/sphere28/tactile_nobg/1713915640154.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922139146.png,"[0.11, 0.066, -5.396]",data_all/sphere28/tactile_nobg/1713922130140.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921695555.png,"[0.145, 0.16, -5.56]",data_all/sphere28/tactile_nobg/1713921693250.png
Big Sphere,data_all/sphere28/tactile_nobg/1713925427092.png,"[-0.038, -0.169, -2.149]",data_all/sphere28/tactile_nobg/1713925432651.png
Big Sphere,data_all/sphere28/tactile_nobg/1713923646373.png,"[0.208, 0.178, -4.829]",data_all/sphere28/tactile_nobg/1713923658284.png
Big Sphere,data_all/sphere28/tactile_nobg/1713920940365.png,"[0.015, 0.068, -6.743]",data_all/sphere28/tactile_nobg/1713920942716.png
Big Sphere,data_all/sphere28/tactile_nobg/1712456726271.png,"[-0.011, -0.014, 0.005]",data_all/sphere28/tactile_nobg/1712456749643.png
Big Sphere,data_all/sphere28/tactile_nobg/1713916724630.png,"[0.022, -0.112, -4.304]",data_all/sphere28/tactile_nobg/1713916738694.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921177697.png,"[0.052, 0.146, -5.889]",data_all/sphere28/tactile_nobg/1713921168037.png
Big Sphere,data_all/sphere28/tactile_nobg/1713916014787.png,"[0.122, -0.01, -3.412]",data_all/sphere28/tactile_nobg/1713916024199.png
Big Sphere,data_all/sphere28/tactile_nobg/1712180116024.png,"[0.023, 0.042, -3.186]",data_all/sphere28/tactile_nobg/1712451223481.png
Big Sphere,data_all/sphere28/tactile_nobg/1713925492988.png,"[-0.007, -0.194, -6.664]",data_all/sphere28/tactile_nobg/1713925481919.png
Big Sphere,data_all/sphere28/tactile_nobg/1712180035622.png,"[-0.004, -0.006, -5.01]",data_all/sphere28/tactile_nobg/1712451083008.png
Big Sphere,data_all/sphere28/tactile_nobg/1712451355377.png,"[0.06, -0.057, -8.639]",data_all/sphere28/tactile_nobg/1712451340286.png
Big Sphere,data_all/sphere28/tactile_nobg/1713924859479.png,"[-0.147, 0.05, -5.029]",data_all/sphere28/tactile_nobg/1713924856575.png
Big Sphere,data_all/sphere28/tactile_nobg/1712452641489.png,"[0.077, 0.347, -4.931]",data_all/sphere28/tactile_nobg/1712452651267.png
Big Sphere,data_all/sphere28/tactile_nobg/1713927069391.png,"[-0.107, 0.061, -4.509]",data_all/sphere28/tactile_nobg/1713927077904.png
Big Sphere,data_all/sphere28/tactile_nobg/1713917506627.png,"[-0.085, 0.473, -6.334]",data_all/sphere28/tactile_nobg/1713917497107.png
Big Sphere,data_all/sphere28/tactile_nobg/1713928122185.png,"[0.124, -0.155, -8.354]",data_all/sphere28/tactile_nobg/1713928108917.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921239969.png,"[0.01, -0.001, -5.414]",data_all/sphere28/tactile_nobg/1713921249480.png
Big Sphere,data_all/sphere28/tactile_nobg/1713919826629.png,"[0.208, -0.013, -3.743]",data_all/sphere28/tactile_nobg/1713919841058.png
Big Sphere,data_all/sphere28/tactile_nobg/1712180017330.png,"[0.213, 0.131, -8.54]",data_all/sphere28/tactile_nobg/1712451032223.png
Big Sphere,data_all/sphere28/tactile_nobg/1713920245942.png,"[-0.041, 0.142, -3.44]",data_all/sphere28/tactile_nobg/1713920250752.png
Big Sphere,data_all/sphere28/tactile_nobg/1712454907396.png,"[-0.015, -0.005, -0.455]",data_all/sphere28/tactile_nobg/1712454922496.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918355760.png,"[0.023, 0.427, -6.655]",data_all/sphere28/tactile_nobg/1713918348545.png
Big Sphere,data_all/sphere28/tactile_nobg/1713919140107.png,"[0.034, -0.05, -6.495]",data_all/sphere28/tactile_nobg/1713919149225.png
Big Sphere,data_all/sphere28/tactile_nobg/1712455214101.png,"[-0.001, 0.002, 0.036]",data_all/sphere28/tactile_nobg/1712455229398.png
Big Sphere,data_all/sphere28/tactile_nobg/1713924754492.png,"[-0.102, -0.025, -5.268]",data_all/sphere28/tactile_nobg/1713924748833.png
Big Sphere,data_all/sphere28/tactile_nobg/1712450030342.png,"[0.0, -0.008, 0.043]",data_all/sphere28/tactile_nobg/1712450061986.png
Big Sphere,data_all/sphere28/tactile_nobg/1712454114913.png,"[0.162, 0.26, -4.573]",data_all/sphere28/tactile_nobg/1712454108693.png
Big Sphere,data_all/sphere28/tactile_nobg/1713917282554.png,"[0.1, 0.206, -3.887]",data_all/sphere28/tactile_nobg/1713917277795.png
Big Sphere,data_all/sphere28/tactile_nobg/1713925368011.png,"[0.29, 0.381, -8.314]",data_all/sphere28/tactile_nobg/1713925362455.png
Big Sphere,data_all/sphere28/tactile_nobg/1713919115558.png,"[0.191, 0.07, -4.862]",data_all/sphere28/tactile_nobg/1713919110648.png
Big Sphere,data_all/sphere28/tactile_nobg/1713927835698.png,"[-0.053, -0.07, -9.776]",data_all/sphere28/tactile_nobg/1713927830191.png
Big Sphere,data_all/sphere28/tactile_nobg/1712455698736.png,"[-0.107, -0.101, -1.462]",data_all/sphere28/tactile_nobg/1712455719593.png
Big Sphere,data_all/sphere28/tactile_nobg/1713923862095.png,"[0.026, 0.048, -4.504]",data_all/sphere28/tactile_nobg/1713923864447.png
Big Sphere,data_all/sphere28/tactile_nobg/1712456269647.png,"[-0.132, -0.048, -5.092]",data_all/sphere28/tactile_nobg/1712456275817.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918168270.png,"[-0.019, 0.052, -3.067]",data_all/sphere28/tactile_nobg/1713918180241.png
Big Sphere,data_all/sphere28/tactile_nobg/1713920737262.png,"[0.068, -0.036, -1.44]",data_all/sphere28/tactile_nobg/1713920739615.png
Big Sphere,data_all/sphere28/tactile_nobg/1712454888433.png,"[0.121, -0.437, -10.758]",data_all/sphere28/tactile_nobg/1712454866915.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918043260.png,"[0.202, 0.366, -9.568]",data_all/sphere28/tactile_nobg/1713918048070.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922273269.png,"[0.246, 0.376, -9.716]",data_all/sphere28/tactile_nobg/1713922264208.png
Big Sphere,data_all/sphere28/tactile_nobg/1713917056302.png,"[0.096, 0.008, -2.214]",data_all/sphere28/tactile_nobg/1713917065966.png
Big Sphere,data_all/sphere28/tactile_nobg/1712449965664.png,"[-0.046, -0.012, -1.351]",data_all/sphere28/tactile_nobg/1712449977196.png
Big Sphere,data_all/sphere28/tactile_nobg/1712457559680.png,"[0.048, 0.067, -5.677]",data_all/sphere28/tactile_nobg/1712457533964.png
Big Sphere,data_all/sphere28/tactile_nobg/1713928255021.png,"[-0.04, -0.095, -1.578]",data_all/sphere28/tactile_nobg/1713928257724.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922639049.png,"[-0.074, -0.014, -3.494]",data_all/sphere28/tactile_nobg/1713922648309.png
Big Sphere,data_all/sphere28/tactile_nobg/1712449636662.png,"[0.051, 0.72, -8.498]",data_all/sphere28/tactile_nobg/1712449633803.png
Big Sphere,data_all/sphere28/tactile_nobg/1713916220467.png,"[0.178, 0.376, -6.946]",data_all/sphere28/tactile_nobg/1713916206396.png
Big Sphere,data_all/sphere28/tactile_nobg/1713920555814.png,"[0.037, 0.229, -3.916]",data_all/sphere28/tactile_nobg/1713920544095.png
Big Sphere,data_all/sphere28/tactile_nobg/1713916048130.png,"[0.038, 0.445, -9.075]",data_all/sphere28/tactile_nobg/1713916050434.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915476179.png,"[0.076, 0.33, -3.481]",data_all/sphere28/tactile_nobg/1713915480885.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922372077.png,"[0.073, -0.011, -6.32]",data_all/sphere28/tactile_nobg/1713922367472.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922278376.png,"[0.109, -0.088, -2.703]",data_all/sphere28/tactile_nobg/1713922280627.png
Big Sphere,data_all/sphere28/tactile_nobg/1713928136951.png,"[0.195, 0.117, -3.008]",data_all/sphere28/tactile_nobg/1713928134349.png
Big Sphere,data_all/sphere28/tactile_nobg/1713919044376.png,"[0.056, -0.039, -3.571]",data_all/sphere28/tactile_nobg/1713919061210.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921986433.png,"[0.02, 0.06, -3.539]",data_all/sphere28/tactile_nobg/1713921993341.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915770814.png,"[0.446, 0.606, -12.302]",data_all/sphere28/tactile_nobg/1713915768409.png
Big Sphere,data_all/sphere28/tactile_nobg/1712455115641.png,"[-0.071, -0.029, -4.404]",data_all/sphere28/tactile_nobg/1712455128085.png
Big Sphere,data_all/sphere28/tactile_nobg/1713925536756.png,"[-0.26, 0.082, -3.921]",data_all/sphere28/tactile_nobg/1713925533952.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921770661.png,"[0.006, -0.002, -1.987]",data_all/sphere28/tactile_nobg/1713921786682.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922513636.png,"[0.014, -0.041, -3.784]",data_all/sphere28/tactile_nobg/1713922520493.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918392274.png,"[-0.03, 0.061, -5.071]",data_all/sphere28/tactile_nobg/1713918387515.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915713894.png,"[0.014, -0.057, -3.683]",data_all/sphere28/tactile_nobg/1713915711540.png
Big Sphere,data_all/sphere28/tactile_nobg/1713926930217.png,"[-0.178, -0.102, -2.397]",data_all/sphere28/tactile_nobg/1713926946845.png
Big Sphere,data_all/sphere28/tactile_nobg/1713924728354.png,"[0.003, -0.058, -4.663]",data_all/sphere28/tactile_nobg/1713924722995.png
Big Sphere,data_all/sphere28/tactile_nobg/1713923609931.png,"[-0.137, -0.04, -8.908]",data_all/sphere28/tactile_nobg/1713923607627.png
Big Sphere,data_all/sphere28/tactile_nobg/1713923773280.png,"[-0.005, 0.062, -2.881]",data_all/sphere28/tactile_nobg/1713923770931.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921735216.png,"[0.021, 0.122, -4.259]",data_all/sphere28/tactile_nobg/1713921730611.png
Big Sphere,data_all/sphere28/tactile_nobg/1713925853450.png,"[-0.131, 0.06, -4.928]",data_all/sphere28/tactile_nobg/1713925856054.png
Big Sphere,data_all/sphere28/tactile_nobg/1713926265680.png,"[-0.062, 0.14, -9.97]",data_all/sphere28/tactile_nobg/1713926262926.png
Big Sphere,data_all/sphere28/tactile_nobg/1712452277917.png,"[-0.004, -0.011, 0.027]",data_all/sphere28/tactile_nobg/1712452310406.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918256126.png,"[0.002, 0.078, -2.701]",data_all/sphere28/tactile_nobg/1713918263391.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918911935.png,"[0.065, 0.032, -3.843]",data_all/sphere28/tactile_nobg/1713918914339.png
Big Sphere,data_all/sphere28/tactile_nobg/1712453852204.png,"[0.0, -0.015, -1.046]",data_all/sphere28/tactile_nobg/1712453855412.png
Big Sphere,data_all/sphere28/tactile_nobg/1713924623753.png,"[-0.056, 0.127, -4.538]",data_all/sphere28/tactile_nobg/1713924621049.png
Big Sphere,data_all/sphere28/tactile_nobg/1713916427940.png,"[0.132, 0.19, -4.383]",data_all/sphere28/tactile_nobg/1713916437304.png
Big Sphere,data_all/sphere28/tactile_nobg/1712456899369.png,"[0.061, 0.152, -3.898]",data_all/sphere28/tactile_nobg/1712456902328.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918857881.png,"[0.179, 0.206, -7.929]",data_all/sphere28/tactile_nobg/1713918845810.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922769175.png,"[-0.121, 0.031, -3.889]",data_all/sphere28/tactile_nobg/1713922771529.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915298381.png,"[-0.103, 0.094, -4.349]",data_all/sphere28/tactile_nobg/1713915305741.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921256889.png,"[-0.05, -0.061, -3.322]",data_all/sphere28/tactile_nobg/1713921254585.png
Big Sphere,data_all/sphere28/tactile_nobg/1713926280246.png,"[-0.055, -0.033, -3.653]",data_all/sphere28/tactile_nobg/1713926296267.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922562633.png,"[0.023, 0.077, -5.505]",data_all/sphere28/tactile_nobg/1713922555728.png
Big Sphere,data_all/sphere28/tactile_nobg/1712455983856.png,"[-0.062, -0.037, -2.715]",data_all/sphere28/tactile_nobg/1712455993137.png
Big Sphere,data_all/sphere28/tactile_nobg/1713916803267.png,"[0.333, 0.452, -9.547]",data_all/sphere28/tactile_nobg/1713916793956.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922193594.png,"[0.002, -0.108, -2.615]",data_all/sphere28/tactile_nobg/1713922198198.png
Big Sphere,data_all/sphere28/tactile_nobg/1713920570088.png,"[-0.021, 0.107, -1.743]",data_all/sphere28/tactile_nobg/1713920572392.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918321795.png,"[-0.001, 0.134, -2.628]",data_all/sphere28/tactile_nobg/1713918328958.png
Big Sphere,data_all/sphere28/tactile_nobg/1713924984417.png,"[-0.149, -0.111, -3.308]",data_all/sphere28/tactile_nobg/1713924987170.png
Big Sphere,data_all/sphere28/tactile_nobg/1713920275197.png,"[-0.256, 0.472, -5.395]",data_all/sphere28/tactile_nobg/1713920265630.png
Big Sphere,data_all/sphere28/tactile_nobg/1712452052603.png,"[-0.028, 0.218, -4.39]",data_all/sphere28/tactile_nobg/1712452043476.png
Big Sphere,data_all/sphere28/tactile_nobg/1713926851757.png,"[-0.148, -0.035, -1.977]",data_all/sphere28/tactile_nobg/1713926862977.png
Big Sphere,data_all/sphere28/tactile_nobg/1713928331042.png,"[0.016, -0.146, -1.472]",data_all/sphere28/tactile_nobg/1713928339151.png
Big Sphere,data_all/sphere28/tactile_nobg/1712456217883.png,"[0.009, 0.006, -1.296]",data_all/sphere28/tactile_nobg/1712456220892.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915183941.png,"[0.041, 0.016, -2.165]",data_all/sphere28/tactile_nobg/1713915200815.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922452369.png,"[0.12, -0.053, -5.009]",data_all/sphere28/tactile_nobg/1713922463880.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918377646.png,"[-0.04, 0.338, -7.928]",data_all/sphere28/tactile_nobg/1713918363223.png
Big Sphere,data_all/sphere28/tactile_nobg/1713923090709.png,"[0.051, 0.405, -5.399]",data_all/sphere28/tactile_nobg/1713923078847.png
Big Sphere,data_all/sphere28/tactile_nobg/1713927249835.png,"[0.006, -0.054, -4.182]",data_all/sphere28/tactile_nobg/1713927244326.png
Big Sphere,data_all/sphere28/tactile_nobg/1712451515938.png,"[0.497, 0.72, -14.899]",data_all/sphere28/tactile_nobg/1712451513032.png
Big Sphere,data_all/sphere28/tactile_nobg/1712457398965.png,"[0.182, 0.291, -5.479]",data_all/sphere28/tactile_nobg/1712457384230.png
Big Sphere,data_all/sphere28/tactile_nobg/1712451916818.png,"[-0.015, 0.022, -0.419]",data_all/sphere28/tactile_nobg/1712180512421.png
Big Sphere,data_all/sphere28/tactile_nobg/1712454603807.png,"[-0.036, -0.373, -7.467]",data_all/sphere28/tactile_nobg/1712454609927.png
Big Sphere,data_all/sphere28/tactile_nobg/1712450996783.png,"[0.025, -0.012, -2.207]",data_all/sphere28/tactile_nobg/1712450993774.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921499834.png,"[0.058, 0.098, -4.505]",data_all/sphere28/tactile_nobg/1713921504590.png
Big Sphere,data_all/sphere28/tactile_nobg/1713916982432.png,"[0.574, -0.357, -11.662]",data_all/sphere28/tactile_nobg/1713916970611.png
Big Sphere,data_all/sphere28/tactile_nobg/1713922972927.png,"[-0.009, 0.035, -1.366]",data_all/sphere28/tactile_nobg/1713922970573.png
Big Sphere,data_all/sphere28/tactile_nobg/1712454751056.png,"[0.031, -0.02, -1.957]",data_all/sphere28/tactile_nobg/1712454760082.png
Big Sphere,data_all/sphere28/tactile_nobg/1713920142852.png,"[0.125, 0.219, -4.585]",data_all/sphere28/tactile_nobg/1713920130829.png
Big Sphere,data_all/sphere28/tactile_nobg/1713927510798.png,"[-0.076, 0.016, -3.253]",data_all/sphere28/tactile_nobg/1713927516305.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915890451.png,"[0.03, 0.05, -4.011]",data_all/sphere28/tactile_nobg/1713915888098.png
Big Sphere,data_all/sphere28/tactile_nobg/1713923458489.png,"[0.219, 0.357, -9.9]",data_all/sphere28/tactile_nobg/1713923460891.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921948733.png,"[0.064, 0.159, -4.992]",data_all/sphere28/tactile_nobg/1713921939524.png
Big Sphere,data_all/sphere28/tactile_nobg/1713920113646.png,"[0.102, 0.048, -2.358]",data_all/sphere28/tactile_nobg/1713920111291.png
Big Sphere,data_all/sphere28/tactile_nobg/1713927461434.png,"[-0.035, 0.04, -4.834]",data_all/sphere28/tactile_nobg/1713927458681.png
Big Sphere,data_all/sphere28/tactile_nobg/1713918278119.png,"[0.015, 0.15, -2.68]",data_all/sphere28/tactile_nobg/1713918285232.png
Big Sphere,data_all/sphere28/tactile_nobg/1713926511801.png,"[-0.313, 0.101, -4.861]",data_all/sphere28/tactile_nobg/1713926509148.png
Big Sphere,data_all/sphere28/tactile_nobg/1712452188606.png,"[-0.126, 0.61, -10.628]",data_all/sphere28/tactile_nobg/1712452172508.png
Big Sphere,data_all/sphere28/tactile_nobg/1713927276122.png,"[-0.08, 0.061, -3.795]",data_all/sphere28/tactile_nobg/1713927273267.png
Big Sphere,data_all/sphere28/tactile_nobg/1712456120624.png,"[0.112, 0.444, -11.266]",data_all/sphere28/tactile_nobg/1712456098707.png
Big Sphere,data_all/sphere28/tactile_nobg/1713917428996.png,"[-0.043, 0.05, -1.822]",data_all/sphere28/tactile_nobg/1713917433753.png
Big Sphere,data_all/sphere28/tactile_nobg/1712455662237.png,"[-0.02, 0.047, -2.502]",data_all/sphere28/tactile_nobg/1712455671109.png
Big Sphere,data_all/sphere28/tactile_nobg/1713926877850.png,"[-0.101, -0.109, -2.257]",data_all/sphere28/tactile_nobg/1713926891719.png
Big Sphere,data_all/sphere28/tactile_nobg/1713916301626.png,"[-0.104, 0.304, -6.722]",data_all/sphere28/tactile_nobg/1713916292263.png
Big Sphere,data_all/sphere28/tactile_nobg/1712450504566.png,"[-0.013, 0.061, -3.423]",data_all/sphere28/tactile_nobg/1712179706672.png
Big Sphere,data_all/sphere28/tactile_nobg/1713923477614.png,"[0.135, 0.203, -4.344]",data_all/sphere28/tactile_nobg/1713923475260.png
Big Sphere,data_all/sphere28/tactile_nobg/1713916153473.png,"[-0.029, 0.19, -6.634]",data_all/sphere28/tactile_nobg/1713916155778.png
Big Sphere,data_all/sphere28/tactile_nobg/1713919746222.png,"[0.088, 0.101, -4.596]",data_all/sphere28/tactile_nobg/1713919748578.png
Big Sphere,data_all/sphere28/tactile_nobg/1712456346189.png,"[0.06, 0.101, -4.285]",data_all/sphere28/tactile_nobg/1712456334555.png
Big Sphere,data_all/sphere28/tactile_nobg/1713926013832.png,"[-0.002, 0.482, -8.016]",data_all/sphere28/tactile_nobg/1713926005822.png
Big Sphere,data_all/sphere28/tactile_nobg/1713921796345.png,"[0.035, 0.028, -3.026]",data_all/sphere28/tactile_nobg/1713921807809.png
Big Sphere,data_all/sphere28/tactile_nobg/1712457620422.png,"[-0.092, 0.036, -0.706]",data_all/sphere28/tactile_nobg/1712457632352.png
Big Sphere,data_all/sphere28/tactile_nobg/1713917642846.png,"[0.199, 0.733, -8.525]",data_all/sphere28/tactile_nobg/1713917633284.png
Big Sphere,data_all/sphere28/tactile_nobg/1713915383881.png,"[0.003, 0.094, -3.163]",data_all/sphere28/tactile_nobg/1713915388586.png
